inventory_id,uniprot_accession,entry_name,gene_symbol,gene_aliases,protein_names,species,taxon_id,resource_annotation_status,inventory_status,query_id,keyword_ids,go_ids,source_url,snapshot_path,snapshot_sha256,biological_evidence_status
CYT_A0A348GSH9,A0A348GSH9,A0A348GSH9_HUMAN,SECTM,SECTM,Protein K-12,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1003; KW-1015; KW-0325; KW-0472; KW-0964; KW-0732; KW-0812; KW-1133,GO:0005125; GO:0005576; GO:0005886; GO:0006955,https://www.uniprot.org/uniprotkb/A0A348GSH9,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A384N611,A0A384N611,A0A384N611_HUMAN,unavailable,,Protein Wnt,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0217; KW-1015; KW-0272; KW-0325; KW-0449; KW-0964; KW-0732; KW-0879,GO:0003138; GO:0003139; GO:0003281; GO:0003283; GO:0005109; GO:0005125; GO:0007223; GO:0008595; GO:0009986; GO:0010976; GO:0019904; GO:0021891; GO:0031012; GO:0032729; GO:0032731; GO:0032755; GO:0032757; GO:0032760; GO:0035022; GO:0036517; GO:0036518; GO:0043122; GO:0045893; GO:0046330; GO:0048022; GO:0051885; GO:0051964; GO:0071219; GO:0090090; GO:0097325; GO:0098685; GO:0098794; GO:0098978; GO:0099170; GO:0150012; GO:1902379; GO:1904934; GO:1904948; GO:2000052; GO:2001235,https://www.uniprot.org/uniprotkb/A0A384N611,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A3B3ITS0,A0A3B3ITS0,A0A3B3ITS0_HUMAN,THPO,THPO,Thrombopoietin,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0372; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005179; GO:0005576; GO:0008283,https://www.uniprot.org/uniprotkb/A0A3B3ITS0,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A494C1Q1,A0A494C1Q1,A0A494C1Q1_HUMAN,CCL5,CCL5,C-C motif chemokine ligand 5,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1267; KW-1185; KW-0732,GO:0005576; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/A0A494C1Q1,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A590UK12,A0A590UK12,A0A590UK12_HUMAN,IL10,IL10,Interleukin family protein,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0006955; GO:0032720,https://www.uniprot.org/uniprotkb/A0A590UK12,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A6I8PIU7,A0A6I8PIU7,A0A6I8PIU7_HUMAN,CXCL16,CXCL16,C-X-C motif chemokine ligand 16,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0472; KW-1267; KW-1185; KW-0812; KW-1133,GO:0005041; GO:0005044; GO:0006898; GO:0008009; GO:0030307; GO:0030335; GO:0034341; GO:0034612; GO:0048247,https://www.uniprot.org/uniprotkb/A0A6I8PIU7,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7H1MG84,A0A7H1MG84,A0A7H1MG84_HUMAN,IFNL2a,IFNL2a,IFNL2a,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0051; KW-0202; KW-1015; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0007259; GO:0050778; GO:0051607,https://www.uniprot.org/uniprotkb/A0A7H1MG84,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7H1MG85,A0A7H1MG85,A0A7H1MG85_HUMAN,IFNL3a,IFNL3a,IFNL3a,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0051; KW-0202; KW-1015; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0007259; GO:0050778; GO:0051607,https://www.uniprot.org/uniprotkb/A0A7H1MG85,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7P0T862,A0A7P0T862,A0A7P0T862_HUMAN,NAMPT,NAMPT,Nicotinamide phosphoribosyltransferase (EC 2.4.2.12) (Visfatin),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0007; KW-0090; KW-0202; KW-0963; KW-0328; KW-0539; KW-0597; KW-1267; KW-0662; KW-1185; KW-0964; KW-0808,GO:0005576; GO:0005634; GO:0005737; GO:0009435; GO:0042802; GO:0047280,https://www.uniprot.org/uniprotkb/A0A7P0T862,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7P0T895,A0A7P0T895,A0A7P0T895_HUMAN,NAMPT,NAMPT,Nicotinamide phosphoribosyltransferase (NAmPRTase) (EC 2.4.2.12),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0007; KW-0090; KW-0202; KW-0963; KW-0328; KW-0539; KW-0597; KW-1267; KW-0662; KW-1185; KW-0964; KW-0808,GO:0005125; GO:0005576; GO:0005634; GO:0005737; GO:0009435; GO:0032922; GO:0042802; GO:0047280,https://www.uniprot.org/uniprotkb/A0A7P0T895,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7P0T8L3,A0A7P0T8L3,A0A7P0T8L3_HUMAN,NAMPT,NAMPT,Nicotinamide phosphoribosyltransferase (NAmPRTase) (EC 2.4.2.12),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0007; KW-0090; KW-0202; KW-0963; KW-0328; KW-0539; KW-0597; KW-1267; KW-0662; KW-1185; KW-0964; KW-0808,GO:0005125; GO:0005576; GO:0005634; GO:0005737; GO:0009435; GO:0032922; GO:0042802; GO:0047280,https://www.uniprot.org/uniprotkb/A0A7P0T8L3,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7P0T931,A0A7P0T931,A0A7P0T931_HUMAN,NAMPT,NAMPT,Nicotinamide phosphoribosyltransferase (EC 2.4.2.12) (Visfatin),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0007; KW-0090; KW-0202; KW-0963; KW-0328; KW-0539; KW-0597; KW-1267; KW-0662; KW-1185; KW-0964; KW-0808,GO:0005576; GO:0005634; GO:0005737; GO:0009435; GO:0042802; GO:0047280,https://www.uniprot.org/uniprotkb/A0A7P0T931,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7P0T9I9,A0A7P0T9I9,A0A7P0T9I9_HUMAN,NAMPT,NAMPT,Nicotinamide phosphoribosyltransferase (NAmPRTase) (EC 2.4.2.12),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0007; KW-0090; KW-0202; KW-0963; KW-0328; KW-0539; KW-0597; KW-1267; KW-0662; KW-1185; KW-0964; KW-0808,GO:0005125; GO:0005576; GO:0005634; GO:0005737; GO:0009435; GO:0032922; GO:0042802; GO:0047280,https://www.uniprot.org/uniprotkb/A0A7P0T9I9,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A7P0TAS5,A0A7P0TAS5,A0A7P0TAS5_HUMAN,NAMPT,NAMPT,Nicotinamide phosphoribosyltransferase (EC 2.4.2.12) (Visfatin),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0007; KW-0090; KW-0202; KW-0963; KW-0328; KW-0539; KW-0597; KW-1267; KW-0662; KW-1185; KW-0964; KW-0808,GO:0005576; GO:0005634; GO:0005737; GO:0009435; GO:0042802; GO:0047280,https://www.uniprot.org/uniprotkb/A0A7P0TAS5,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8C8KBU6,A0A8C8KBU6,A0A8C8KBU6_HUMAN,IL16,IL16,Pro-interleukin-16 [Cleaved into: Interleukin-16 (IL-16) (Lymphocyte chemoattractant factor) (LCF)],Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0145; KW-0202; KW-0963; KW-0539; KW-0597; KW-1267; KW-1185; KW-0677; KW-0964; KW-0804; KW-0805,GO:0002376; GO:0005102; GO:0005125; GO:0005576; GO:0005829; GO:0016607; GO:0050930,https://www.uniprot.org/uniprotkb/A0A8C8KBU6,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8I5JUL6,A0A8I5JUL6,A0A8I5JUL6_HUMAN,CCL15-CCL14,CCL15-CCL14,C-C motif chemokine,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0145; KW-0202; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005576; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/A0A8I5JUL6,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8I5KUL2,A0A8I5KUL2,A0A8I5KUL2_HUMAN,GDF9,GDF9,Growth/differentiation factor 9,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0165; KW-0202; KW-1015; KW-0325; KW-0339; KW-0597; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005576; GO:0007292; GO:0008083,https://www.uniprot.org/uniprotkb/A0A8I5KUL2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8I5KW61,A0A8I5KW61,A0A8I5KW61_HUMAN,unavailable,,C-X-C motif chemokine,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0145; KW-0202; KW-1015; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005576; GO:0006952; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/A0A8I5KW61,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8Q3SJ12,A0A8Q3SJ12,A0A8Q3SJ12_HUMAN,IL12B,IL12B,Interleukin 12B,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0393; KW-1267; KW-1185; KW-0732,,https://www.uniprot.org/uniprotkb/A0A8Q3SJ12,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8Q3SJL1,A0A8Q3SJL1,A0A8Q3SJL1_HUMAN,IL6,IL6,Interleukin-6,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0011; KW-0202; KW-1015; KW-0339; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005138; GO:0005576; GO:0006955; GO:0030154; GO:0051223; GO:0051251; GO:0070102; GO:0071222; GO:1904894,https://www.uniprot.org/uniprotkb/A0A8Q3SJL1,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8Q3WML5,A0A8Q3WML5,A0A8Q3WML5_HUMAN,IL12B,IL12B,Interleukin 12B,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0732,GO:0004896; GO:0016020,https://www.uniprot.org/uniprotkb/A0A8Q3WML5,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8V8TNL2,A0A8V8TNL2,A0A8V8TNL2_HUMAN,TNF,TNF,"Tumor necrosis factor (TNF-a) (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) [Cleaved into: Intracellular domain 1 (ICD1); Intracellular domain 2 (ICD2); C-domain 1; C-domain 2; Tumor necrosis factor, soluble form]",Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1003; KW-0202; KW-1015; KW-0449; KW-0472; KW-0519; KW-0597; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133,GO:0005125; GO:0005164; GO:0005576; GO:0005886; GO:0006955; GO:0010573; GO:0097527,https://www.uniprot.org/uniprotkb/A0A8V8TNL2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8V8TP82,A0A8V8TP82,A0A8V8TP82_HUMAN,TNFSF12,TNFSF12,Tumor necrosis factor ligand superfamily member 12 (TNF-related weak inducer of apoptosis),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0037; KW-0053; KW-1003; KW-0165; KW-0202; KW-0217; KW-0221; KW-1015; KW-0325; KW-0472; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133,GO:0005164; GO:0005576; GO:0005886; GO:0006915; GO:0006955; GO:0007165,https://www.uniprot.org/uniprotkb/A0A8V8TP82,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8V8TPR7,A0A8V8TPR7,A0A8V8TPR7_HUMAN,TNFSF12,TNFSF12,Tumor necrosis factor ligand superfamily member 12 (TNF-related weak inducer of apoptosis),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0037; KW-0053; KW-1003; KW-0165; KW-0202; KW-0217; KW-0221; KW-1015; KW-0325; KW-0472; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133,,https://www.uniprot.org/uniprotkb/A0A8V8TPR7,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8V8TPS2,A0A8V8TPS2,A0A8V8TPS2_HUMAN,TNFSF12,TNFSF12,TNF superfamily member 12,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964,GO:0005576,https://www.uniprot.org/uniprotkb/A0A8V8TPS2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8V8TQK2,A0A8V8TQK2,A0A8V8TQK2_HUMAN,TNFSF12,TNFSF12,TNF superfamily member 12,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964,GO:0005576,https://www.uniprot.org/uniprotkb/A0A8V8TQK2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8V8TQX4,A0A8V8TQX4,A0A8V8TQX4_HUMAN,TNFSF12,TNFSF12,TNF superfamily member 12,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-1267; KW-1185; KW-0964,GO:0005576,https://www.uniprot.org/uniprotkb/A0A8V8TQX4,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A8Z5A9P2,A0A8Z5A9P2,A0A8Z5A9P2_HUMAN,IL12A,IL12A,Interleukin-12 subunit alpha (IL-12A),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0339; KW-1267; KW-1185; KW-0964; KW-0732,,https://www.uniprot.org/uniprotkb/A0A8Z5A9P2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0A977WMN2,A0A977WMN2,A0A977WMN2_HUMAN,TNF,TNF,"Tumor necrosis factor (TNF-a) (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) [Cleaved into: Intracellular domain 1 (ICD1); Intracellular domain 2 (ICD2); C-domain 1; C-domain 2; Tumor necrosis factor, soluble form]",Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1003; KW-0202; KW-1015; KW-0449; KW-0472; KW-0519; KW-0597; KW-0964; KW-0735; KW-0812; KW-1133,GO:0002700; GO:0005125; GO:0005164; GO:0005576; GO:0005886; GO:0010573; GO:0031349; GO:0033209; GO:0043123; GO:0045087; GO:0050678; GO:0050793; GO:0050804; GO:0051046; GO:0051239; GO:0097527; GO:1903829,https://www.uniprot.org/uniprotkb/A0A977WMN2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0AA50CIE2,A0AA50CIE2,A0AA50CIE2_HUMAN,unavailable,,Interferon alpha 2b,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0051; KW-0202; KW-1015; KW-0964; KW-0732,GO:0005126; GO:0005576; GO:0006952,https://www.uniprot.org/uniprotkb/A0AA50CIE2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0AA51B0H1,A0AA51B0H1,A0AA51B0H1_HUMAN,CXCL5,CXCL5,C-X-C motif chemokine ligand 5,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0964; KW-0732,GO:0005576; GO:0006952; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/A0AA51B0H1,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0AAQ5BHN2,A0AAQ5BHN2,A0AAQ5BHN2_HUMAN,CCL21,CCL21,C-C motif chemokine ligand 21,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1267; KW-1185; KW-0732,GO:0005576; GO:0006955; GO:0008009,https://www.uniprot.org/uniprotkb/A0AAQ5BHN2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0AAQ5BI34,A0AAQ5BI34,A0AAQ5BI34_HUMAN,TNFSF4,TNFSF4,TNF superfamily member 4,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0472; KW-1267; KW-1185; KW-0812; KW-1133,GO:0005125,https://www.uniprot.org/uniprotkb/A0AAQ5BI34,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8P9S5,A0ACI8P9S5,A0ACI8P9S5_HUMAN,TNFSF10,TNFSF10,Tumor necrosis factor ligand superfamily member 10 (TNF-related apoptosis-inducing ligand),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0053; KW-1003; KW-0202; KW-0472; KW-0479; KW-0597; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133; KW-0862,,https://www.uniprot.org/uniprotkb/A0ACI8P9S5,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8PDG1,A0ACI8PDG1,A0ACI8PDG1_HUMAN,TNFSF10,TNFSF10,Tumor necrosis factor ligand superfamily member,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0053; KW-1003; KW-0202; KW-0472; KW-0479; KW-0597; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133; KW-0862,,https://www.uniprot.org/uniprotkb/A0ACI8PDG1,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8PGS7,A0ACI8PGS7,A0ACI8PGS7_HUMAN,TNFSF10,TNFSF10,Tumor necrosis factor ligand superfamily member,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0053; KW-1003; KW-0202; KW-0472; KW-0479; KW-0597; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133; KW-0862,,https://www.uniprot.org/uniprotkb/A0ACI8PGS7,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8PSL2,A0ACI8PSL2,A0ACI8PSL2_HUMAN,FASLG,FASLG,Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (Fas antigen ligand),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0053; KW-1003; KW-0202; KW-0968; KW-1015; KW-0325; KW-0458; KW-0472; KW-0539; KW-1267; KW-1185; KW-0678; KW-0964; KW-0735; KW-0804; KW-0805; KW-0812; KW-1133; KW-0832,,https://www.uniprot.org/uniprotkb/A0ACI8PSL2,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8PV96,A0ACI8PV96,A0ACI8PV96_HUMAN,TNFSF10,TNFSF10,Tumor necrosis factor ligand superfamily member 10 (TNF-related apoptosis-inducing ligand),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0053; KW-1003; KW-0202; KW-0472; KW-0479; KW-0597; KW-1267; KW-1185; KW-0964; KW-0735; KW-0812; KW-1133; KW-0862,,https://www.uniprot.org/uniprotkb/A0ACI8PV96,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8Q607,A0ACI8Q607,A0ACI8Q607_HUMAN,CCL21,CCL21,C-C motif chemokine ligand 21,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1267; KW-1185; KW-0732,,https://www.uniprot.org/uniprotkb/A0ACI8Q607,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8QHC6,A0ACI8QHC6,A0ACI8QHC6_HUMAN,IL33,IL33,Interleukin-33,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0158; KW-0202; KW-0963; KW-0968; KW-0539; KW-1267; KW-1185; KW-0964; KW-0804,,https://www.uniprot.org/uniprotkb/A0ACI8QHC6,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8QJ73,A0ACI8QJ73,A0ACI8QJ73_HUMAN,IL33,IL33,Interleukin-33,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0158; KW-0202; KW-0963; KW-0968; KW-0539; KW-1267; KW-1185; KW-0964; KW-0804,,https://www.uniprot.org/uniprotkb/A0ACI8QJ73,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8QM52,A0ACI8QM52,A0ACI8QM52_HUMAN,ALKAL2,ALKAL2,ALK and LTK ligand 2,Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-1003; KW-0202; KW-1015; KW-0472; KW-1267; KW-1185; KW-0964; KW-0732,,https://www.uniprot.org/uniprotkb/A0ACI8QM52,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
CYT_A0ACI8QT98,A0ACI8QT98,A0ACI8QT98_HUMAN,GRN,GRN,Progranulin (Acrogranin) (Proepithelin),Homo sapiens,9606,unreviewed,unreviewed_discovery_candidate,CYTINV_UNREVIEWED,KW-0202; KW-1015; KW-0325; KW-0458; KW-1267; KW-1185; KW-0677; KW-0964; KW-0732,,https://www.uniprot.org/uniprotkb/A0ACI8QT98,research/cytokine_inventory/snapshots/uniprot_unreviewed.tsv,51186f59c5601c902169958ce636bd0615785a5191221b57c998ea9c0d892852,inventory_only_no_assertion_or_prior
